"id","ident","estimated_departure_time","estimated_arrival_time","origin","destination","seats_cabin_first","seats_cabin_business","seats_cabin_coach","created_at","updated_at","flightaware_call_type"
1939638,"AAL1690","2018-07-03 14:38:00","2018-07-03 16:11:00","KPIT","KCLT",8,0,120,"2018-07-01 20:01:21.269185","2018-07-01 20:01:21.269185","AirlineFlightSchedules"
1939639,"AAL579","2018-07-03 21:44:00","2018-07-04 02:09:00","KPIT","KPHX",8,0,120,"2018-07-01 20:01:23.075389","2018-07-01 20:01:23.075389","AirlineFlightSchedules"
1939640,"AAL843","2018-07-03 23:13:00","2018-07-04 00:46:00","KPIT","KCLT",0,12,138,"2018-07-01 20:01:23.084963","2018-07-01 20:01:23.084963","AirlineFlightSchedules"
1939641,"AAL1824","2018-07-03 12:34:00","2018-07-03 14:05:00","KPIT","KCLT",0,12,138,"2018-07-01 20:01:23.095145","2018-07-01 20:01:23.095145","AirlineFlightSchedules"
1939642,"NKS659","2018-07-03 14:00:00","2018-07-03 19:06:00","KPIT","KLAX",0,10,135,"2018-07-01 20:01:23.105993","2018-07-01 20:01:23.105993","AirlineFlightSchedules"
1939643,"FDY580","2018-07-03 21:25:00","2018-07-03 22:15:00","KPIT","KDUJ",0,0,9,"2018-07-01 20:01:25.314516","2018-07-01 20:01:25.314516","AirlineFlightSchedules"
1939644,"FDY578","2018-07-03 19:05:00","2018-07-03 19:50:00","KPIT","KDUJ",0,0,9,"2018-07-01 20:01:25.324215","2018-07-01 20:01:25.324215","AirlineFlightSchedules"
1939645,"SWA1403","2018-07-03 14:35:00","2018-07-03 17:10:00","KPIT","KFLL",0,0,143,"2018-07-01 20:01:25.332197","2018-07-01 20:01:25.332197","AirlineFlightSchedules"
1939646,"FDY576","2018-07-03 16:50:00","2018-07-03 17:35:00","KPIT","KDUJ",0,0,9,"2018-07-01 20:01:25.340094","2018-07-01 20:01:25.340094","AirlineFlightSchedules"
1939647,"FDY572","2018-07-03 11:10:00","2018-07-03 11:55:00","KPIT","KDUJ",0,0,9,"2018-07-01 20:01:27.401275","2018-07-01 20:01:27.401275","AirlineFlightSchedules"
1939648,"AAL1716","2018-07-03 15:31:00","2018-07-03 18:25:00","KPIT","KDFW",8,0,120,"2018-07-01 20:01:27.409487","2018-07-01 20:01:27.409487","AirlineFlightSchedules"
1939649,"UAL1163","2018-07-03 10:35:00","2018-07-03 13:20:00","KPIT","KIAH",8,0,120,"2018-07-01 20:01:27.417871","2018-07-01 20:01:27.417871","AirlineFlightSchedules"
1939650,"AAL762","2018-07-03 11:24:00","2018-07-03 14:24:00","KPIT","KDFW",8,0,120,"2018-07-01 20:01:30.108814","2018-07-01 20:01:30.108814","AirlineFlightSchedules"
1939651,"DAL1277","2018-07-03 10:25:00","2018-07-03 11:30:00","KPIT","KDTW",0,16,142,"2018-07-01 20:01:30.116515","2018-07-01 20:01:30.116515","AirlineFlightSchedules"
1939652,"FDY1052","2018-07-03 10:45:00","2018-07-03 12:05:00","KPIT","KLNS",0,0,9,"2018-07-01 20:01:30.12427","2018-07-01 20:01:30.12427","AirlineFlightSchedules"
1939653,"SWA1375","2018-07-03 22:20:00","2018-07-04 02:40:00","KPIT","KPHX",0,0,175,"2018-07-01 20:01:32.167166","2018-07-01 20:01:32.167166","AirlineFlightSchedules"
1939654,"FDY954","2018-07-03 18:15:00","2018-07-03 19:35:00","KPIT","KLNS",0,0,9,"2018-07-01 20:01:32.175293","2018-07-01 20:01:32.175293","AirlineFlightSchedules"
1939655,"FDY654","2018-07-03 16:25:00","2018-07-03 17:30:00","KPIT","KHGR",0,0,9,"2018-07-01 20:01:34.962671","2018-07-01 20:01:34.962671","AirlineFlightSchedules"
1939656,"FDY1060","2018-07-03 21:45:00","2018-07-03 23:05:00","KPIT","KLNS",0,0,9,"2018-07-01 20:01:34.971157","2018-07-01 20:01:34.971157","AirlineFlightSchedules"
1939657,"SWA1535","2018-07-03 15:40:00","2018-07-03 18:35:00","KPIT","KHOU",0,0,143,"2018-07-01 20:01:37.334613","2018-07-01 20:01:37.334613","AirlineFlightSchedules"
1939658,"SWA2033","2018-07-03 19:35:00","2018-07-03 22:05:00","KPIT","KRSW",0,0,143,"2018-07-01 20:01:37.344026","2018-07-01 20:01:37.344026","AirlineFlightSchedules"
1939659,"AAY1400","2018-07-03 15:49:00","2018-07-03 18:07:00","KPIT","KPIE",0,0,156,"2018-07-01 20:01:37.353063","2018-07-01 20:01:37.353063","AirlineFlightSchedules"
1939660,"AAY1404","2018-07-03 11:00:00","2018-07-03 13:24:00","KPIT","KPGD",0,0,156,"2018-07-01 20:01:40.119677","2018-07-01 20:01:40.119677","AirlineFlightSchedules"
1939661,"AAL1202","2018-07-03 09:51:00","2018-07-03 11:24:00","KPIT","KORD",0,16,144,"2018-07-01 20:01:40.129223","2018-07-01 20:01:40.129223","AirlineFlightSchedules"
1939662,"FDY408","2018-07-03 21:30:00","2018-07-03 22:10:00","KPIT","KMGW",0,0,9,"2018-07-01 20:01:40.139147","2018-07-01 20:01:40.139147","AirlineFlightSchedules"
1939663,"SWA2111","2018-07-03 11:00:00","2018-07-03 13:10:00","KPIT","KMCO",0,0,143,"2018-07-01 20:01:40.148527","2018-07-01 20:01:40.148527","AirlineFlightSchedules"
1939664,"AAL1426","2018-07-03 12:27:00","2018-07-03 14:12:00","KPIT","KORD",0,16,144,"2018-07-01 20:01:40.157273","2018-07-01 20:01:40.157273","AirlineFlightSchedules"
1939665,"FDY78","2018-07-03 18:45:00","2018-07-03 19:25:00","KPIT","KMGW",0,0,9,"2018-07-01 20:01:40.166104","2018-07-01 20:01:40.166104","AirlineFlightSchedules"
1939666,"FDY158","2018-07-03 15:50:00","2018-07-03 16:30:00","KPIT","KMGW",0,0,9,"2018-07-01 20:01:40.175347","2018-07-01 20:01:40.175347","AirlineFlightSchedules"
1939667,"UAL1574","2018-07-03 15:10:00","2018-07-03 16:37:00","KPIT","KORD",8,0,138,"2018-07-01 20:01:40.184174","2018-07-01 20:01:40.184174","AirlineFlightSchedules"
1939668,"UAL220","2018-07-03 21:30:00","2018-07-03 23:16:00","KPIT","KORD",8,0,138,"2018-07-01 20:01:42.242287","2018-07-01 20:01:42.242287","AirlineFlightSchedules"
1939669,"FDY154","2018-07-03 10:30:00","2018-07-03 11:10:00","KPIT","KMGW",0,0,9,"2018-07-01 20:01:42.251374","2018-07-01 20:01:42.251374","AirlineFlightSchedules"
1939670,"UAL2228","2018-07-03 22:00:00","2018-07-04 03:27:00","KPIT","KSFO",8,0,138,"2018-07-01 20:01:42.26064","2018-07-01 20:01:42.26064","AirlineFlightSchedules"
1939671,"UAL1210","2018-07-03 23:00:00","2018-07-04 00:46:00","KPIT","KORD",8,0,120,"2018-07-01 20:01:42.269646","2018-07-01 20:01:42.269646","AirlineFlightSchedules"
1939672,"NKS334","2018-07-03 06:00:00","2018-07-03 10:08:00","KLAS","KPIT",0,10,135,"2018-07-01 20:01:44.474886","2018-07-01 20:01:44.474886","AirlineFlightSchedules"
1939673,"UAL1728","2018-07-03 05:44:00","2018-07-03 10:34:00","KSFO","KPIT",8,0,159,"2018-07-01 20:01:44.485215","2018-07-01 20:01:44.485215","AirlineFlightSchedules"
1939674,"NKS658","2018-07-03 06:44:00","2018-07-03 11:20:00","KLAX","KPIT",0,10,135,"2018-07-01 20:01:44.494647","2018-07-01 20:01:44.494647","AirlineFlightSchedules"
1939675,"J13080","2018-07-03 10:00:00","2018-07-03 11:06:00","KIND","KPIT",0,0,29,"2018-07-01 20:01:44.503775","2018-07-01 20:01:44.503775","AirlineFlightSchedules"
1939676,"J13020","2018-07-03 21:45:00","2018-07-03 22:51:00","KIND","KPIT",0,0,29,"2018-07-01 20:01:44.514461","2018-07-01 20:01:44.514461","AirlineFlightSchedules"
1939677,"SWA1252","2018-07-03 23:00:00","2018-07-04 00:40:00","KATL","KPIT",0,0,143,"2018-07-01 20:01:46.71938","2018-07-01 20:01:46.71938","AirlineFlightSchedules"
1939678,"DAL1357","2018-07-03 13:00:00","2018-07-03 14:42:00","KATL","KPIT",16,0,133,"2018-07-01 20:01:46.72846","2018-07-01 20:01:46.72846","AirlineFlightSchedules"
1939679,"DAL1599","2018-07-03 14:50:00","2018-07-03 16:29:00","KATL","KPIT",16,0,133,"2018-07-01 20:01:46.73671","2018-07-01 20:01:46.73671","AirlineFlightSchedules"
1939680,"DAL1939","2018-07-03 17:07:00","2018-07-03 18:46:00","KATL","KPIT",16,0,133,"2018-07-01 20:01:46.749695","2018-07-01 20:01:46.749695","AirlineFlightSchedules"
1939681,"DAL1462","2018-07-03 20:12:00","2018-07-03 21:57:00","KATL","KPIT",16,0,133,"2018-07-01 20:01:46.75821","2018-07-01 20:01:46.75821","AirlineFlightSchedules"
1939682,"DAL2174","2018-07-03 21:28:00","2018-07-03 23:16:00","KATL","KPIT",16,0,133,"2018-07-01 20:01:46.766305","2018-07-01 20:01:46.766305","AirlineFlightSchedules"
1939683,"DAL1072","2018-07-04 02:41:00","2018-07-04 04:27:00","KATL","KPIT",0,20,160,"2018-07-01 20:01:48.596483","2018-07-01 20:01:48.596483","AirlineFlightSchedules"
1939684,"SWA1165","2018-07-03 20:00:00","2018-07-03 21:00:00","KBWI","KPIT",0,0,143,"2018-07-01 20:01:48.605186","2018-07-01 20:01:48.605186","AirlineFlightSchedules"
1939685,"SWA2005","2018-07-04 02:15:00","2018-07-04 03:15:00","KBWI","KPIT",0,0,143,"2018-07-01 20:01:48.612943","2018-07-01 20:01:48.612943","AirlineFlightSchedules"
1939686,"JBU1485","2018-07-03 14:35:00","2018-07-03 16:21:00","KBOS","KPIT",0,0,100,"2018-07-01 20:01:50.530199","2018-07-01 20:01:50.530199","AirlineFlightSchedules"
1939687,"JBU1685","2018-07-03 19:00:00","2018-07-03 20:47:00","KBOS","KPIT",0,0,100,"2018-07-01 20:01:50.539577","2018-07-01 20:01:50.539577","AirlineFlightSchedules"
1939688,"JBU1885","2018-07-03 21:56:00","2018-07-03 23:46:00","KBOS","KPIT",0,0,100,"2018-07-01 20:01:50.547476","2018-07-01 20:01:50.547476","AirlineFlightSchedules"
1939689,"JBU1785","2018-07-04 02:07:00","2018-07-04 03:47:00","KBOS","KPIT",0,0,100,"2018-07-01 20:01:50.556029","2018-07-01 20:01:50.556029","AirlineFlightSchedules"
1939690,"SWA562","2018-07-03 13:10:00","2018-07-03 15:25:00","KMCO","KPIT",0,0,143,"2018-07-01 20:01:50.564488","2018-07-01 20:01:50.564488","AirlineFlightSchedules"
1939691,"SWA5988","2018-07-03 16:00:00","2018-07-03 18:15:00","KMCO","KPIT",0,0,143,"2018-07-01 20:01:50.57364","2018-07-01 20:01:50.57364","AirlineFlightSchedules"
1939692,"SWA1626","2018-07-03 19:35:00","2018-07-03 21:55:00","KMCO","KPIT",0,0,143,"2018-07-01 20:01:50.582129","2018-07-01 20:01:50.582129","AirlineFlightSchedules"
1939693,"SWA1451","2018-07-03 23:50:00","2018-07-04 02:05:00","KMCO","KPIT",0,0,143,"2018-07-01 20:01:50.590383","2018-07-01 20:01:50.590383","AirlineFlightSchedules"
1939694,"NKS722","2018-07-03 21:20:00","2018-07-03 23:39:00","KMCO","KPIT",0,10,135,"2018-07-01 20:01:52.433935","2018-07-01 20:01:52.433935","AirlineFlightSchedules"
1939695,"AAY1405","2018-07-03 14:04:00","2018-07-03 16:27:00","KPGD","KPIT",0,0,156,"2018-07-01 20:01:54.341958","2018-07-01 20:01:54.341958","AirlineFlightSchedules"
1939696,"NKS437","2018-07-03 18:45:00","2018-07-03 20:14:00","KMYR","KPIT",0,10,135,"2018-07-01 20:01:54.349948","2018-07-01 20:01:54.349948","AirlineFlightSchedules"
1939697,"AAY1411","2018-07-03 13:34:00","2018-07-03 15:04:00","KMYR","KPIT",0,0,156,"2018-07-01 20:01:54.359148","2018-07-01 20:01:54.359148","AirlineFlightSchedules"
1939698,"FDY653","2018-07-03 15:00:00","2018-07-03 16:05:00","KHGR","KPIT",0,0,9,"2018-07-01 20:01:54.367172","2018-07-01 20:01:54.367172","AirlineFlightSchedules"
1939699,"SWA2100","2018-07-03 11:15:00","2018-07-03 13:35:00","KTPA","KPIT",0,0,175,"2018-07-01 20:01:54.375731","2018-07-01 20:01:54.375731","AirlineFlightSchedules"
1939700,"SWA2264","2018-07-04 00:50:00","2018-07-04 03:10:00","KTPA","KPIT",0,0,143,"2018-07-01 20:01:54.384021","2018-07-01 20:01:54.384021","AirlineFlightSchedules"
1939701,"UAL1979","2018-07-04 02:25:00","2018-07-04 03:20:00","KIAD","KPIT",8,0,159,"2018-07-01 20:01:56.632158","2018-07-01 20:01:56.632158","AirlineFlightSchedules"
1939702,"SWA1374","2018-07-03 17:20:00","2018-07-03 21:25:00","KPHX","KPIT",0,0,175,"2018-07-01 20:01:58.523802","2018-07-01 20:01:58.523802","AirlineFlightSchedules"
1939703,"AAL579","2018-07-03 15:54:00","2018-07-03 20:01:00","KPHX","KPIT",8,0,120,"2018-07-01 20:01:58.533189","2018-07-01 20:01:58.533189","AirlineFlightSchedules"
1939704,"AAL1689","2018-07-03 22:29:00","2018-07-04 02:25:00","KPHX","KPIT",8,0,120,"2018-07-01 20:01:58.542118","2018-07-01 20:01:58.542118","AirlineFlightSchedules"
1939705,"FFT276","2018-07-03 19:32:00","2018-07-03 22:46:00","KDEN","KPIT",0,0,230,"2018-07-01 20:01:58.550852","2018-07-01 20:01:58.550852","AirlineFlightSchedules"
1939706,"SWA1001","2018-07-03 17:55:00","2018-07-03 20:50:00","KDEN","KPIT",0,0,143,"2018-07-01 20:02:00.274003","2018-07-01 20:02:00.274003","AirlineFlightSchedules"
1939707,"SWA5656","2018-07-03 23:40:00","2018-07-04 02:40:00","KDEN","KPIT",0,0,143,"2018-07-01 20:02:00.282362","2018-07-01 20:02:00.282362","AirlineFlightSchedules"
1939708,"UAL648","2018-07-03 15:50:00","2018-07-03 18:50:00","KDEN","KPIT",8,0,159,"2018-07-01 20:02:00.290765","2018-07-01 20:02:00.290765","AirlineFlightSchedules"
1939709,"UAL1211","2018-07-03 23:55:00","2018-07-04 03:02:00","KDEN","KPIT",8,0,159,"2018-07-01 20:02:00.299023","2018-07-01 20:02:00.299023","AirlineFlightSchedules"
1939710,"SWA1477","2018-07-03 13:45:00","2018-07-03 16:10:00","KRSW","KPIT",0,0,143,"2018-07-01 20:02:00.307192","2018-07-01 20:02:00.307192","AirlineFlightSchedules"
1939711,"FDY951","2018-07-03 11:05:00","2018-07-03 12:35:00","KLNS","KPIT",0,0,9,"2018-07-01 20:02:00.317665","2018-07-01 20:02:00.317665","AirlineFlightSchedules"
1939712,"FDY1055","2018-07-03 14:25:00","2018-07-03 15:55:00","KLNS","KPIT",0,0,9,"2018-07-01 20:02:00.325895","2018-07-01 20:02:00.325895","AirlineFlightSchedules"
1939713,"FDY1061","2018-07-03 22:05:00","2018-07-03 23:35:00","KLNS","KPIT",0,0,9,"2018-07-01 20:02:00.333825","2018-07-01 20:02:00.333825","AirlineFlightSchedules"
1939714,"UAL2229","2018-07-03 16:22:00","2018-07-03 21:10:00","KSFO","KPIT",8,0,138,"2018-07-01 20:02:00.342252","2018-07-01 20:02:00.342252","AirlineFlightSchedules"
1939715,"DAL125","2018-07-03 13:10:00","2018-07-03 21:51:00","LFPG","KPIT",0,36,172,"2018-07-01 20:02:02.379477","2018-07-01 20:02:02.379477","AirlineFlightSchedules"
1939716,"J13010","2018-07-03 10:15:00","2018-07-03 11:45:00","KBDL","KPIT",0,0,29,"2018-07-01 20:02:02.388735","2018-07-01 20:02:02.388735","AirlineFlightSchedules"
1939717,"J13090","2018-07-03 21:00:00","2018-07-03 22:30:00","KBDL","KPIT",0,0,29,"2018-07-01 20:02:02.397751","2018-07-01 20:02:02.397751","AirlineFlightSchedules"
1939718,"FDY151","2018-07-03 09:30:00","2018-07-03 10:10:00","KMGW","KPIT",0,0,9,"2018-07-01 20:02:02.406205","2018-07-01 20:02:02.406205","AirlineFlightSchedules"
1939719,"FDY403","2018-07-03 14:50:00","2018-07-03 15:30:00","KMGW","KPIT",0,0,9,"2018-07-01 20:02:04.807897","2018-07-01 20:02:04.807897","AirlineFlightSchedules"
1939720,"FDY77","2018-07-03 17:45:00","2018-07-03 18:25:00","KMGW","KPIT",0,0,9,"2018-07-01 20:02:04.816557","2018-07-01 20:02:04.816557","AirlineFlightSchedules"
1939721,"FDY157","2018-07-03 20:15:00","2018-07-03 20:55:00","KMGW","KPIT",0,0,9,"2018-07-01 20:02:04.826407","2018-07-01 20:02:04.826407","AirlineFlightSchedules"
1939722,"FDY751","2018-07-03 12:15:00","2018-07-03 13:10:00","KBFD","KPIT",0,0,9,"2018-07-01 20:02:04.835532","2018-07-01 20:02:04.835532","AirlineFlightSchedules"
1939723,"FDY355","2018-07-03 15:45:00","2018-07-03 16:40:00","KBFD","KPIT",0,0,9,"2018-07-01 20:02:04.845494","2018-07-01 20:02:04.845494","AirlineFlightSchedules"
1939724,"FDY755","2018-07-03 18:10:00","2018-07-03 19:05:00","KBFD","KPIT",0,0,9,"2018-07-01 20:02:04.85465","2018-07-01 20:02:04.85465","AirlineFlightSchedules"
1939725,"FDY757","2018-07-03 20:45:00","2018-07-03 21:40:00","KBFD","KPIT",0,0,9,"2018-07-01 20:02:04.862976","2018-07-01 20:02:04.862976","AirlineFlightSchedules"
1939726,"DAL693","2018-07-03 13:45:00","2018-07-03 15:53:00","KMSP","KPIT",0,16,142,"2018-07-01 20:02:04.870988","2018-07-01 20:02:04.870988","AirlineFlightSchedules"
1939727,"DAL558","2018-07-04 01:30:00","2018-07-04 03:37:00","KMSP","KPIT",12,0,114,"2018-07-01 20:02:04.879415","2018-07-01 20:02:04.879415","AirlineFlightSchedules"
1939728,"AAL843","2018-07-03 20:49:00","2018-07-03 22:23:00","KCLT","KPIT",0,12,138,"2018-07-01 20:02:07.548113","2018-07-01 20:02:07.548113","AirlineFlightSchedules"
1939729,"AAL1753","2018-07-03 22:25:00","2018-07-03 23:55:00","KCLT","KPIT",0,12,138,"2018-07-01 20:02:07.556932","2018-07-01 20:02:07.556932","AirlineFlightSchedules"
1939730,"AAL1926","2018-07-03 15:50:00","2018-07-03 17:19:00","KCLT","KPIT",8,0,120,"2018-07-01 20:02:07.564832","2018-07-01 20:02:07.564832","AirlineFlightSchedules"
1939731,"AAL1749","2018-07-04 00:25:00","2018-07-04 01:51:00","KCLT","KPIT",8,0,120,"2018-07-01 20:02:07.572831","2018-07-01 20:02:07.572831","AirlineFlightSchedules"
1939732,"AAL1962","2018-07-04 02:09:00","2018-07-04 03:30:00","KCLT","KPIT",8,0,120,"2018-07-01 20:02:07.580867","2018-07-01 20:02:07.580867","AirlineFlightSchedules"
1939733,"AAY1401","2018-07-03 19:07:00","2018-07-03 21:24:00","KPIE","KPIT",0,0,156,"2018-07-01 20:02:07.589374","2018-07-01 20:02:07.589374","AirlineFlightSchedules"
1939734,"FDY1051","2018-07-03 09:45:00","2018-07-03 10:25:00","KFKL","KPIT",0,0,9,"2018-07-01 20:02:07.597404","2018-07-01 20:02:07.597404","AirlineFlightSchedules"
1939735,"FDY753","2018-07-03 14:45:00","2018-07-03 15:25:00","KFKL","KPIT",0,0,9,"2018-07-01 20:02:07.606706","2018-07-01 20:02:07.606706","AirlineFlightSchedules"
1939736,"FDY1067","2018-07-03 17:15:00","2018-07-03 17:55:00","KFKL","KPIT",0,0,9,"2018-07-01 20:02:07.614366","2018-07-01 20:02:07.614366","AirlineFlightSchedules"
1939737,"FDY1153","2018-07-03 12:50:00","2018-07-03 14:10:00","KMDT","KPIT",0,0,9,"2018-07-01 20:02:09.443847","2018-07-01 20:02:09.443847","AirlineFlightSchedules"
1939738,"FDY1361","2018-07-03 21:40:00","2018-07-03 23:00:00","KMDT","KPIT",0,0,9,"2018-07-01 20:02:09.4554","2018-07-01 20:02:09.4554","AirlineFlightSchedules"
1939739,"SWA1052","2018-07-03 20:45:00","2018-07-04 01:35:00","KLAX","KPIT",0,0,175,"2018-07-01 20:02:09.464062","2018-07-01 20:02:09.464062","AirlineFlightSchedules"
1939740,"SWA2102","2018-07-03 21:00:00","2018-07-03 22:35:00","KSTL","KPIT",0,0,175,"2018-07-01 20:02:09.473525","2018-07-01 20:02:09.473525","AirlineFlightSchedules"
1939741,"JBU2008","2018-07-04 00:10:00","2018-07-04 02:47:00","KFLL","KPIT",0,16,132,"2018-07-01 20:02:09.483061","2018-07-01 20:02:09.483061","AirlineFlightSchedules"
1939742,"SWA815","2018-07-03 13:20:00","2018-07-03 16:00:00","KFLL","KPIT",0,0,143,"2018-07-01 20:02:09.491475","2018-07-01 20:02:09.491475","AirlineFlightSchedules"
1939743,"NKS558","2018-07-04 00:45:00","2018-07-04 03:19:00","KFLL","KPIT",0,10,135,"2018-07-01 20:02:09.499391","2018-07-01 20:02:09.499391","AirlineFlightSchedules"
1939744,"AAL1289","2018-07-03 22:15:00","2018-07-03 23:38:00","KORD","KPIT",0,16,144,"2018-07-01 20:02:18.541916","2018-07-01 20:02:18.541916","AirlineFlightSchedules"
1939745,"AAL1173","2018-07-03 23:45:00","2018-07-04 01:15:00","KORD","KPIT",0,16,144,"2018-07-01 20:02:18.562691","2018-07-01 20:02:18.562691","AirlineFlightSchedules"
1939746,"UAL1272","2018-07-03 12:50:00","2018-07-03 14:14:00","KORD","KPIT",8,0,138,"2018-07-01 20:02:18.571728","2018-07-01 20:02:18.571728","AirlineFlightSchedules"
1939747,"UAL734","2018-07-03 19:00:00","2018-07-03 20:35:00","KORD","KPIT",8,0,138,"2018-07-01 20:02:18.580602","2018-07-01 20:02:18.580602","AirlineFlightSchedules"
1939748,"UAL1741","2018-07-03 20:30:00","2018-07-03 22:05:00","KORD","KPIT",8,0,120,"2018-07-01 20:02:18.599074","2018-07-01 20:02:18.599074","AirlineFlightSchedules"
1939749,"AAL2085","2018-07-03 19:43:00","2018-07-03 21:08:00","KPHL","KPIT",8,0,120,"2018-07-01 20:02:22.778993","2018-07-01 20:02:22.778993","AirlineFlightSchedules"
1939750,"FDY353","2018-07-03 09:50:00","2018-07-03 10:40:00","KAOO","KPIT",0,0,9,"2018-07-01 20:02:22.787732","2018-07-01 20:02:22.787732","AirlineFlightSchedules"
1939751,"FDY359","2018-07-03 18:15:00","2018-07-03 19:05:00","KAOO","KPIT",0,0,9,"2018-07-01 20:02:22.801794","2018-07-01 20:02:22.801794","AirlineFlightSchedules"
1939752,"SWA268","2018-07-03 14:25:00","2018-07-03 15:45:00","KMDW","KPIT",0,0,143,"2018-07-01 20:02:22.81038","2018-07-01 20:02:22.81038","AirlineFlightSchedules"
1939753,"SWA2041","2018-07-03 19:00:00","2018-07-03 20:20:00","KMDW","KPIT",0,0,143,"2018-07-01 20:02:22.818386","2018-07-01 20:02:22.818386","AirlineFlightSchedules"
1939754,"SWA1878","2018-07-04 01:10:00","2018-07-04 02:30:00","KMDW","KPIT",0,0,143,"2018-07-01 20:02:22.826451","2018-07-01 20:02:22.826451","AirlineFlightSchedules"
1939755,"SWA3206","2018-07-03 22:05:00","2018-07-04 02:15:00","KLAS","KPIT",0,0,143,"2018-07-01 20:02:22.834427","2018-07-01 20:02:22.834427","AirlineFlightSchedules"
1939756,"SWA280","2018-07-03 16:10:00","2018-07-03 20:15:00","KLAS","KPIT",0,0,175,"2018-07-01 20:02:22.842482","2018-07-01 20:02:22.842482","AirlineFlightSchedules"
1939757,"FDY571","2018-07-03 10:05:00","2018-07-03 10:50:00","KDUJ","KPIT",0,0,9,"2018-07-01 20:02:25.161465","2018-07-01 20:02:25.161465","AirlineFlightSchedules"
1939758,"FDY575","2018-07-03 15:30:00","2018-07-03 16:15:00","KDUJ","KPIT",0,0,9,"2018-07-01 20:02:25.173493","2018-07-01 20:02:25.173493","AirlineFlightSchedules"
1939759,"FDY577","2018-07-03 18:00:00","2018-07-03 18:45:00","KDUJ","KPIT",0,0,9,"2018-07-01 20:02:25.186575","2018-07-01 20:02:25.186575","AirlineFlightSchedules"
1939760,"FDY579","2018-07-03 20:15:00","2018-07-03 21:00:00","KDUJ","KPIT",0,0,9,"2018-07-01 20:02:25.195317","2018-07-01 20:02:25.195317","AirlineFlightSchedules"
1939761,"SWA713","2018-07-03 15:05:00","2018-07-03 16:30:00","KBNA","KPIT",0,0,143,"2018-07-01 20:02:25.207298","2018-07-01 20:02:25.207298","AirlineFlightSchedules"
1939762,"DAL2138","2018-07-04 00:51:00","2018-07-04 01:54:00","KDTW","KPIT",0,16,142,"2018-07-01 20:02:28.206768","2018-07-01 20:02:28.206768","AirlineFlightSchedules"
1939763,"UAL2339","2018-07-03 23:51:00","2018-07-04 02:36:00","KIAH","KPIT",8,0,120,"2018-07-01 20:02:28.214562","2018-07-01 20:02:28.214562","AirlineFlightSchedules"
1939764,"SWA2303","2018-07-03 14:20:00","2018-07-03 16:55:00","KDAL","KPIT",0,0,143,"2018-07-01 20:02:30.150573","2018-07-01 20:02:30.150573","AirlineFlightSchedules"
1939765,"FDY855","2018-07-03 15:45:00","2018-07-03 16:30:00","KJST","KPIT",0,0,9,"2018-07-01 20:02:30.160169","2018-07-01 20:02:30.160169","AirlineFlightSchedules"
1939766,"FDY857","2018-07-03 18:05:00","2018-07-03 18:50:00","KJST","KPIT",0,0,9,"2018-07-01 20:02:30.16809","2018-07-01 20:02:30.16809","AirlineFlightSchedules"
1939767,"FDY859","2018-07-03 20:15:00","2018-07-03 21:00:00","KJST","KPIT",0,0,9,"2018-07-01 20:02:30.176578","2018-07-01 20:02:30.176578","AirlineFlightSchedules"
1939768,"FDY853","2018-07-03 13:30:00","2018-07-03 14:15:00","KJST","KPIT",0,0,9,"2018-07-01 20:02:30.184339","2018-07-01 20:02:30.184339","AirlineFlightSchedules"
1939769,"SWA2033","2018-07-03 16:10:00","2018-07-03 19:00:00","KHOU","KPIT",0,0,143,"2018-07-01 20:02:30.193352","2018-07-01 20:02:30.193352","AirlineFlightSchedules"
